#{"t_start": 1665418421.216946, "env_id": null}
r,l,t,is_success
-14.0,3,16054.36319,
-14.0,3,16054.998017,
-9.847171,7,16055.815073,
-9.555766,13,16056.96072,
-14.0,3,16057.593318,
-9.847171,7,16058.374355,
-14.0,3,16059.022179,
-14.0,3,16059.729156,
-8.384219,17,16060.769037,
-14.0,3,16061.489324,
-14.0,3,16062.185359,
-14.0,3,16062.990093,
-7.221531,21,16064.299483,
-14.0,3,16064.907358,
-9.847171,7,16065.748275,
-5.4103937,17,16066.898102,
-0.94086933,31,16068.435252,
-14.0,3,16069.10224,
-14.0,3,16069.896656,
-9.847171,7,16072.187448,
-13.844349,29,16073.677519,
-9.847171,7,16074.484883,
-9.847171,7,16075.274047,
-14.0,3,16075.949459,
-14.0,3,16076.650909,
-9.625164,10,16081.194735,
-5.6982245,11,16082.182953,
-3.0760345,25,16083.460117,
-9.555766,13,16084.61366,
-14.0,3,16085.501939,
-5.6982245,11,16086.560782,
6.1275883,31,16088.141747,
-1552.7454,799,16115.6336,
-3.6354847,13,16116.745913,
-9.847171,7,16117.565904,
-7.221531,21,16118.991696,
-0.25157547,25,16120.519095,
-14.0,3,16121.437841,
-10.736128,9,16122.214306,
-14.0,3,16122.878343,
-14.0,3,16123.442335,
-0.08001137,28,16124.997467,
-14.0,3,16125.601221,
-14.0,3,16126.337866,
-14.0,3,16126.988286,
-14.0,3,16127.734843,
-8.384219,17,16130.426508,
-4.2477055,21,16131.537361,
-14.0,3,16132.127404,
-14.0,3,16132.82823,
-5.6982245,11,16133.656466,
-14.0,3,16134.268071,
-14.0,3,16134.970989,
-9.847171,7,16135.83042,
-14.0,3,16136.554692,
-14.0,3,16137.288155,
-1.5433693,15,16138.329654,
-14.0,3,16138.962904,
-9.847171,7,16139.815996,
-9.847171,7,16140.613768,
-14.0,3,16141.444119,
-9.847171,7,16142.242639,
-14.0,3,16142.991151,
-7.221531,21,16144.225473,
-9.847171,7,16144.975435,
-1.5433693,15,16146.228976,
5.858137,25,16147.683081,
-9.847171,7,16148.733452,
-9.847171,7,16149.651657,
-14.0,3,16150.339572,
-14.0,3,16151.096667,
-2.9970589,28,16152.554317,
-9.555766,13,16153.606807,
-9.847171,7,16154.520803,
-15.759422,33,16157.786299,
-9.847171,7,16158.911743,
-9.847171,7,16159.765417,
-14.0,3,16160.376378,
-4.2477055,21,16161.610829,
0.857914,26,16162.944381,
-14.0,3,16163.671786,
-5.9708843,28,16165.1196,
-14.0,3,16165.806433,
-9.847171,7,16166.650165,
-23.40488,20,16167.863019,
-15.486443,13,16168.915695,
-14.0,3,16169.578198,
-1.5433693,15,16170.716563,
-1.5433693,15,16171.849763,
-5.6982245,11,16172.927888,
-9.847171,7,16173.81495,
-9.847171,7,16174.572835,
-14.0,3,16175.279436,
2.6030397,19,16176.560604,
-14.0,3,16177.342955,
-9.847171,7,16178.152053,
-14.0,3,16178.845797,
-16.666805,9,16179.719611,
-9.847171,7,16180.686925,
-1.7224808,38,16184.266728,
-14.0,3,16185.006354,
5.0102596,30,16186.477821,
-9.847171,7,16187.392427,
-9.847171,7,16188.355731,
-15.781488,33,16190.053508,
-14.0,3,16190.747697,
-9.847171,7,16191.581079,
-5.6982245,11,16192.768159,
2.6030397,19,16195.321053,
-14.0,3,16196.049904,
-14.0,3,16196.882456,
-14.0,3,16197.688458,
-9.847171,7,16198.696923,
4.640938,21,16199.901662,
-14.0,3,16200.603698,
-16.666805,9,16201.608273,
-5.6982245,11,16202.573785,
-14.0,3,16203.366783,
-1.5433693,15,16204.468498,
-1.5433693,15,16205.561789,
-9.847171,7,16206.425449,
-14.0,3,16207.105747,
-14.0,3,16207.833361,
-17.10527,23,16209.146669,
-14.0,3,16211.368969,
-9.847171,7,16212.484297,
-9.847171,7,16213.471021,
-9.847171,7,16214.14446,
-11.847171,8,16215.119649,
-14.0,3,16215.789777,
-14.0,3,16216.469248,
-9.847171,7,16217.302048,
-14.0,3,16218.213097,
-9.847171,7,16219.028396,
-14.0,3,16219.727721,
-14.0,3,16220.533065,
-16.666805,9,16221.556611,
-5.6982245,11,16222.500325,
2.6030397,19,16223.649791,
-14.0,3,16224.39135,
-9.847171,7,16225.280182,
-14.0,3,16226.003904,
-9.847171,7,16226.890663,
-14.0,3,16227.578802,
-9.847171,7,16228.373204,
-9.847171,7,16229.310933,
-9.847171,7,16230.119421,
-9.847171,7,16230.97583,
-9.847171,7,16231.954694,
-14.0,3,16232.565373,
-14.0,3,16233.284389,
-9.847171,7,16234.141479,
-9.847171,7,16235.0042,
-9.847171,7,16235.891145,
-9.847171,7,16236.715966,
-14.0,3,16237.403684,
-14.0,3,16238.228419,
-9.847171,7,16239.108548,
-5.6982245,11,16239.99059,
-14.0,3,16240.605325,
-14.0,3,16241.401871,
-14.0,3,16242.231385,
-9.847171,7,16244.59349,
-14.0,3,16245.336643,
-14.0,3,16246.167669,
-14.0,3,16246.92236,
-14.0,3,16247.623054,
6.0628204,29,16249.110957,
-14.0,3,16249.805233,
-14.0,3,16250.491426,
-14.0,3,16251.252447,
-9.847171,7,16252.122378,
-1.0538368,27,16253.656466,
-14.0,3,16254.425431,
-14.0,3,16255.152627,
-9.847171,7,16256.207727,
-14.0,3,16256.899634,
-14.0,3,16257.606657,
-3.0538368,28,16259.266592,
-9.847171,7,16260.29517,
0.50692844,17,16261.456462,
-9.847171,7,16262.253849,
-1.5433693,15,16263.361543,
-14.0,3,16264.004203,
-14.0,3,16264.604633,
-19.169495,24,16265.991887,
-1.5433693,15,16266.894195,
-14.0,3,16267.535254,
-14.0,3,16268.253074,
3.0797787,28,16269.753518,
-9.847171,7,16270.572766,
-7.6982245,12,16273.334214,
-14.0,3,16274.115893,
-14.0,3,16274.869135,
-9.501802,36,16276.750117,
-9.847171,7,16277.668612,
-14.0,3,16278.383652,
-14.0,3,16279.005845,
-9.847171,7,16279.856133,
-9.847171,7,16280.716735,
-14.0,3,16281.417579,
0.50692844,17,16282.586538,
-14.0,3,16283.551341,
9.057854,30,16285.16397,
-14.0,3,16285.940755,
-14.0,3,16286.606418,
-16.0,4,16287.386134,
-14.0,3,16288.177163,
-9.847171,7,16289.097054,
-9.847171,7,16289.857159,
-14.0,3,16290.702048,
-14.0,3,16291.427623,
-19.910355,32,16293.151294,
-14.0,3,16293.867265,
-9.847171,7,16294.687771,
-14.0,3,16295.505607,
-13.847171,9,16296.365845,
-14.0,3,16297.018185,
-14.0,3,16297.738196,
-16.666805,9,16298.571311,
-11.847171,8,16299.41995,
-14.0,3,16300.270891,
-14.0,3,16302.425215,
-14.0,3,16303.104727,
-14.0,3,16303.770439,
-9.847171,7,16304.844628,
-14.0,3,16305.485273,
-9.847171,7,16306.33967,
1.9199886,27,16307.801545,
-9.847171,7,16308.753416,
-14.0,3,16309.486722,
-9.847171,7,16310.22538,
-14.0,3,16310.967597,
-8.384219,17,16312.140052,
-14.0,3,16312.836073,
-7.6982245,12,16313.788057,
-5.6982245,11,16314.90614,
-14.0,3,16315.526279,
-14.0,3,16316.240626,
-5.6982245,11,16317.177201,
-9.847171,7,16318.015243,
0.50692844,17,16319.079143,
0.50692844,17,16320.198802,
-9.847171,7,16321.083669,
2.6409378,22,16322.372134,
-15.486443,13,16323.418529,
-14.0,3,16324.273716,
-14.0,3,16325.037708,
-3.6354847,13,16325.960779,
-14.0,3,16326.632812,
-14.0,3,16327.317398,
-14.0,3,16327.941881,
-14.0,3,16328.569507,
-14.0,3,16329.224072,
-14.0,3,16330.132142,
-9.847171,7,16331.036162,
-9.847171,7,16333.519155,
5.750044,22,16334.906718,
-14.0,3,16335.712408,
-11.847171,8,16336.657027,
-14.0,3,16337.416718,
-14.0,3,16338.020158,
-14.0,3,16338.718083,
-14.0,3,16339.469346,
-5.6982245,11,16340.440667,
-14.0,3,16341.195846,
5.85133,25,16342.621964,
-5.4930716,20,16343.807271,
-16.0,4,16344.489767,
-9.847171,7,16345.255266,
-9.847171,7,16346.286704,
-14.0,3,16347.005506,
-14.0,3,16347.854608,
-9.847171,7,16348.807287,
-14.0,3,16349.688518,
-3.4930716,19,16351.205556,
-9.847171,7,16352.089533,
-8.331131,20,16353.262548,
-9.555766,13,16354.236579,
-15.625164,13,16355.295127,
-9.847171,7,16356.128906,
-5.6982245,11,16357.142193,
-9.847171,7,16358.032425,
-14.0,3,16358.774049,
-14.0,3,16359.494399,
-14.0,3,16360.270022,
-14.0,3,16361.164395,
-9.847171,7,16363.708653,
-5.6982245,11,16364.692325,
-8.331131,20,16366.027423,
-14.0,3,16366.780465,
-14.0,3,16367.573587,
-9.847171,7,16368.319679,
-9.847171,7,16369.187802,
-9.847171,7,16370.119263,
-9.847171,7,16370.992215,
-9.847171,7,16371.874827,
-14.0,3,16372.613273,
-14.0,3,16373.493193,
-9.847171,7,16374.50914,
2.6030397,19,16375.928336,
-9.847171,7,16376.89242,
5.85133,25,16378.460856,
-5.6982245,11,16379.364426,
-14.0,3,16380.104072,
-14.0,3,16380.827641,
-18.0,5,16381.551285,
-5.6982245,11,16382.628642,
-14.0,3,16383.317765,
-9.847171,7,16384.186477,
0.50692844,17,16385.293006,
-13.926574,6,16386.051091,
-14.0,3,16386.659446,
-18.0,5,16387.599162,
-3.4930716,19,16388.866569,
-9.847171,7,16389.754359,
-9.847171,7,16390.587093,
-1.5433693,15,16393.334781,
-14.0,3,16394.095243,
4.640938,21,16395.285465,
-9.847171,7,16396.076747,
-14.0,3,16396.734186,
-5.6982245,11,16397.697136,
-14.0,3,16398.425231,
-14.0,3,16399.163809,
-9.847171,7,16400.256442,
-14.0,3,16401.049919,
-14.0,3,16401.798228,
-16.0,4,16402.500448,
-14.0,3,16403.204912,
-14.0,3,16403.79858,
-11.847171,8,16404.768819,
-14.0,3,16405.581407,
-14.0,3,16406.283383,
-14.0,3,16406.832429,
-9.847171,7,16407.618373,
-9.847171,7,16408.567659,
5.85133,25,16409.992925,
-14.0,3,16410.794179,
4.640938,21,16412.073334,
-8.749392,37,16413.888445,
-15.486443,13,16415.049151,
-14.0,3,16415.775166,
-14.0,3,16416.394816,
-14.0,3,16417.232759,
-14.0,3,16418.02746,
-14.0,3,16418.702946,
-9.847171,7,16419.60801,
-14.0,3,16420.183594,
-14.0,3,16420.900045,
-18.0,5,16421.671019,
-14.0,3,16424.093156,
-8.802027,28,16425.798477,
5.85133,25,16427.244415,
-5.6982245,11,16428.249813,
-14.0,3,16429.118823,
-14.0,3,16429.821212,
-14.0,3,16430.582586,
-14.0,3,16431.535297,
-14.0,3,16432.262819,
-9.847171,7,16433.078137,
-14.0,3,16433.94625,
-14.0,3,16434.695259,
-13.926574,6,16435.41497,
-14.0,3,16436.227204,
-14.0,3,16436.88847,
-9.847171,7,16437.72756,
-14.0,3,16438.571589,
-6.2477055,22,16439.947578,
-16.0,4,16440.723532,
-43.777847,27,18080.666311,
-35.777847,21,18081.872942,
-107.77784,57,18084.427679,
-33.777847,39,18086.345564,
-37.777847,23,18087.845496,
-33.777847,33,18089.524219,
-35.777847,21,18090.742465,
-83.77785,56,18092.952929,
-39.777847,24,18094.43855,
-87.77784,57,18096.884869,
-37.777847,30,18100.31772,
-29.777847,18,18101.496717,
-63.777847,35,18103.213346,
-137.77783,73,18106.282935,
-64.888885,32,18108.053057,
-101.70449,60,18110.617532,
-59.777847,39,18112.44872,
-1574.522,799,18142.33925,
-81.77785,44,18144.573233,
-51.777847,33,18146.159594,
-21.777847,18,18147.276512,
-23.777847,28,18150.653806,
-23.777847,16,18152.045433,
-69.77785,51,18154.463188,
-53.777847,43,18156.488906,
-25.777847,17,18157.711778,
-45.777847,27,18159.108612,
-81.77785,46,18161.272005,
-1546.522,799,18192.5586,
-705.7779,364,18206.502486,
-1580.8889,799,18236.472987,
-1588.8889,799,18265.479317,
-1544.0,799,18294.787976,
-1476.0,799,18322.447534,
-307.9999,799,18359.216789,
0.000111451634,799,18388.758662,
0.000111451634,799,18428.087237,
0.000111451634,799,18456.525069,
0.000111451634,799,18486.907782,
0.000111451634,799,20844.253567,
0.000111451634,799,20874.950605,
0.000111451634,799,20914.564264,
0.000111451634,799,20940.345821,
0.000111451634,799,20971.44887,
0.000111451634,799,21009.984222,
0.000111451634,799,21041.164959,
0.000111451634,799,21076.258927,
0.000111451634,799,21107.362298,
0.000111451634,799,21137.60924,
0.000111451634,799,21174.491791,
-1366.0,799,21201.862587,
0.000111451634,799,22498.332931,
0.000111451634,799,22532.286969,
0.000111451634,799,22572.820153,
0.000111451634,799,22603.335276,
0.000111451634,799,22631.298841,
0.000111451634,799,22668.323273,
0.000111451634,799,22699.159599,
0.000111451634,799,22734.288269,
0.000111451634,799,22763.726516,
0.000111451634,799,22791.236062,
0.000111451634,799,22830.551923,
0.000111451634,799,22859.389104,
0.000111451634,799,24196.293231,
0.000111451634,799,24225.01722,
0.000111451634,799,24263.28489,
0.000111451634,799,24291.02484,
0.000111451634,799,24321.889859,
0.000111451634,799,24360.260451,
0.000111451634,799,24389.450899,
0.000111451634,799,24425.607201,
0.000111451634,799,24452.020021,
0.000111451634,799,24482.023696,
0.000111451634,799,24519.651161,
0.000111451634,799,24550.367741,
-20.29905,46,25816.031519,
-14.299049,42,25818.436909,
-6.2990494,38,25820.532525,
-22.29905,48,25822.997407,
-16.29905,44,25825.225142,
-0.29904938,36,25827.066639,
-14.299049,42,25829.037088,
-22.29905,46,25831.213082,
-46.29905,58,25833.586031,
-56.29905,64,25836.246466,
-2.2990494,38,25838.110148,
-24.29905,47,25843.027612,
-60.29905,65,25845.609248,
-16.29905,47,25847.70218,
-32.29905,52,25849.858906,
-16.29905,43,25852.006089,
-46.29905,59,25854.690315,
-30.29905,50,25857.003994,
-4.2990494,39,25858.959352,
-12.299049,42,25860.960165,
-46.29905,58,25863.423046,
-8.299049,41,25865.22341,
-32.29905,54,25870.129209,
-18.29905,47,25872.19864,
-10.299049,40,25874.082221,
-6.2990494,38,25876.196761,
-10.299049,40,25878.142398,
-10.299049,41,25880.247003,
-26.29905,48,25882.463935,
-42.29905,57,25884.886782,
-16.29905,44,25886.880944,
-4.2990494,38,25888.693728,
-20.29905,46,25890.625473,
-6.2990494,40,25892.578375,
-18.29905,45,25894.774565,
-24.29905,48,25899.627597,
-22.29905,46,25901.509469,
-28.29905,50,25903.553659,
-48.29905,59,25906.02333,
-14.299049,42,25907.987267,
-8.299049,40,25909.895107,
-24.29905,50,25912.031482,
-24.29905,50,25914.224714,
-1000.2991,535,25933.954305,
-978.2991,534,25953.831266,
-976.2991,533,25973.425239,
-1498.2991,799,26000.632716,
25.504889,799,26032.057383,
27.70095,799,26060.312298,
-542.2991,799,26087.247417,
-1132.2991,799,26117.807215,
-714.2991,799,26146.050267,
-1502.2991,799,26172.660185,
-1504.2991,799,26198.951974,
-0.29904938,35,27479.291286,
3.7009506,33,27481.079598,
1.7009506,35,27483.112324,
1.7009506,36,27485.006374,
1.7009506,34,27486.828009,
1.7009506,34,27488.80797,
3.7009506,33,27490.568732,
1.7009506,34,27492.239595,
-0.29904938,35,27494.13851,
1.7009506,34,27495.924865,
-0.29904938,35,27497.595203,
3.7009506,33,27499.342669,
1.7009506,34,27501.08572,
-2.2990494,36,27502.819128,
-0.29904938,36,27504.661204,
-0.29904938,35,27506.520572,
1.7009506,35,27512.731958,
3.7009506,35,27514.538727,
-0.29904938,35,27516.301586,
-0.29904938,35,27518.012611,
-0.29904938,35,27520.182805,
1.7009506,34,27522.101876,
-2.2990494,38,27523.868958,
1.7009506,35,27525.638129,
1.7009506,35,27527.335028,
1.7009506,36,27528.982983,
1.7009506,34,27530.840179,
1.7009506,34,27532.653274,
-0.29904938,35,27534.36395,
3.7009506,34,27536.050124,
-0.29904938,35,27537.789065,
1.7009506,36,27539.638726,
-4.2990494,37,27541.598381,
1.7009506,35,27546.571977,
3.7009506,35,27548.314144,
1.7009506,34,27550.22769,
3.7009506,34,27552.168894,
3.7009506,34,27553.841313,
3.7009506,34,27555.46509,
3.7009506,34,27557.255571,
3.7009506,36,27559.299012,
3.7009506,34,27561.173468,
1.7009506,34,27562.963258,
1.7009506,34,27564.741157,
3.7009506,33,27566.38539,
-2.2990494,38,27568.362889,
1.7009506,34,27570.13747,
3.7009506,34,27571.954359,
-0.29904938,35,27573.770731,
3.7009506,33,27575.48617,
3.7009506,33,27579.890826,
-0.29904938,35,27581.585349,
3.7009506,35,27583.456681,
3.7009506,33,27585.353001,
-2.2990494,36,27587.262022,
1.7009506,34,27588.874605,
-2.2990494,36,27590.728375,
-8.299049,39,27592.713681,
-6.2990494,38,27600.372993,
-12.299049,54,27602.852056,
1.7009506,39,27604.712807,
3.7009506,40,27606.578161,
3.7009506,36,27608.475878,
-2.2990494,48,27610.818157,
1.7009506,38,27612.819376,
-12.299049,53,27618.25959,
-10.299049,48,27620.617652,
-10.299049,44,27622.657123,
-24.29905,58,27625.104753,
3.7009506,39,27626.940634,
-2.2990494,45,27629.272659,
-4.2990494,44,27631.285208,
-2.2990494,40,27633.206925,
-2.2990494,39,27635.031984,
-6.2990494,44,27636.879868,
-4.2990494,43,27638.905927,
-0.29904938,41,27641.01028,
-0.29904938,39,27643.045377,
-12.299049,47,27645.157336,
-4.2990494,45,27650.277308,
-28.29905,63,27653.002053,
-12.299049,51,27655.16152,
-0.29904938,40,27657.138705,
1.7009506,36,27659.019382,
-2.2990494,36,27661.020656,
-16.29905,50,27663.194129,
1.7009506,38,27664.927573,
-2.2990494,44,27666.71169,
-10.299049,44,27668.724834,
-2.2990494,40,27670.547729,
-6.2990494,45,27672.577611,
-16.29905,55,27675.000881,
-6.2990494,47,27680.061475,
1.7009506,38,27681.887805,
-4.2990494,41,27683.658665,
-8.299049,47,27685.56234,
-2.2990494,43,27687.495815,
-6.2990494,50,27689.515036,
-12.299049,48,27691.45759,
-10.299049,46,27693.466873,
-6.2990494,43,27695.533094,
-4.2990494,40,27697.43797,
-6.2990494,43,27699.406309,
-10.299049,44,27701.406709,
-6.2990494,40,27703.19793,
-28.29905,87,27706.686888,
-36.29905,107,27713.536195,
-62.29905,87,27717.013466,
-18.29905,94,27720.624552,
-36.29905,79,27723.76959,
-22.29905,79,27726.821042,
-50.29905,114,27730.706556,
-14.299049,79,27733.890099,
-44.29905,107,27741.025743,
-80.29905,97,27744.689893,
-86.29905,108,27749.083777,
-44.29905,98,27752.653017,
-12.299049,68,27755.500933,
-90.29905,107,27759.421062,
-38.29905,95,27765.81416,
-38.29905,79,27769.243019,
-60.29905,86,27772.679453,
-48.29905,87,27776.107838,
-12.299049,87,27779.523945,
-38.29905,80,27782.587247,
-72.29905,96,27786.138939,
-32.29905,81,27792.187288,
-144.29904,214,27799.559316,
-174.29904,192,27806.203663,
-290.29904,283,27818.596955,
-134.29904,254,27828.037117,
-206.29904,421,27844.773273,
-64.29905,240,27852.764314,
-264.29904,259,27861.139325,
-146.29904,230,27872.245134,
26.595518,799,27902.472856,
26.595518,799,27934.028188,
3.7009506,33,29264.98256,
3.7009506,33,29266.61795,
3.7009506,33,29268.352921,
3.7009506,33,29270.145349,
3.7009506,33,29271.779927,
3.7009506,33,29273.417003,
3.7009506,33,29275.08051,
3.7009506,33,29276.87836,
3.7009506,33,29278.760642,
3.7009506,33,29280.595497,
3.7009506,33,29282.202962,
1.7009506,34,29283.978626,
3.7009506,33,29285.815604,
3.7009506,33,29287.556144,
3.7009506,33,29289.179174,
3.7009506,33,29290.827144,
1.7009506,34,29292.744001,
3.7009506,33,29294.53192,
1.7009506,34,29296.22148,
3.7009506,33,29301.391639,
3.7009506,33,29303.242265,
3.7009506,33,29305.100926,
3.7009506,33,29306.753113,
3.7009506,33,29308.394047,
3.7009506,33,29310.209053,
3.7009506,33,29311.922991,
3.7009506,33,29313.716935,
3.7009506,33,29315.892695,
3.7009506,33,29317.619557,
3.7009506,33,29319.388177,
3.7009506,33,29321.053225,
3.7009506,33,29322.795276,
3.7009506,33,29324.788825,
1.7009506,34,29326.586739,
3.7009506,33,29328.337536,
3.7009506,33,29330.142134,
3.7009506,33,29331.757053,
3.7009506,33,29333.540783,
3.7009506,33,29338.719324,
3.7009506,33,29340.386786,
3.7009506,33,29342.093617,
3.7009506,33,29343.987668,
3.7009506,33,29345.793767,
3.7009506,33,29347.504677,
3.7009506,33,29349.290891,
1.7009506,34,29351.225577,
3.7009506,33,29353.010211,
3.7009506,33,29354.682974,
3.7009506,33,29356.420912,
1.7009506,34,29358.25748,
3.7009506,33,29359.942502,
3.7009506,33,29361.718,
3.7009506,33,29363.42287,
3.7009506,33,29365.066738,
3.7009506,33,29366.891094,
1.7009506,34,29368.680933,
3.7009506,33,29370.363381,
3.7009506,33,29372.222819,
1.7009506,34,29377.18046,
3.7009506,33,29378.847626,
3.7009506,33,29380.541506,
-4.2990494,38,29383.013178,
-0.29904938,35,29384.821069,
-10.299049,42,29386.78332,
-0.29904938,35,29388.487305,
-0.29904938,35,29390.333764,
-4.2990494,37,29392.213964,
-2.2990494,37,29393.961757,
1.7009506,34,29395.548087,
1.7009506,36,29397.42224,
-0.29904938,35,29399.383329,
-10.299049,40,29401.386111,
-0.29904938,35,29403.10009,
1.7009506,34,29404.918616,
-4.2990494,37,29406.872124,
-10.299049,40,29408.82027,
-2.2990494,36,29413.693877,
-6.2990494,38,29415.568638,
-0.29904938,35,29417.338381,
-4.2990494,39,29419.222984,
-0.29904938,35,29420.992905,
-6.2990494,40,29423.006006,
-2.2990494,36,29425.161417,
1.7009506,36,29427.027991,
-4.2990494,37,29428.823766,
-2.2990494,36,29430.49757,
-4.2990494,37,29432.261196,
-2.2990494,36,29434.233135,
-2.2990494,36,29436.256645,
-0.29904938,36,29438.126082,
-2.2990494,37,29439.905614,
-4.2990494,37,29441.744946,
-0.29904938,36,29443.407238,
3.7009506,33,29444.957693,
1.7009506,35,29446.726568,
-4.2990494,38,29451.751752,
-0.29904938,35,29453.389089,
-8.299049,39,29455.249754,
-12.299049,41,29457.234516,
-0.29904938,35,29458.945832,
-2.2990494,36,29460.861362,
-2.2990494,36,29462.789215,
-8.299049,40,29464.774077,
-0.29904938,35,29466.67788,
-0.29904938,35,29468.599322,
-6.2990494,38,29470.481841,
-10.299049,40,29472.292266,
1.7009506,34,29473.978804,
-0.29904938,36,29475.757544,
-6.2990494,38,29477.598444,
-2.2990494,37,29479.437807,
-6.2990494,38,29481.55886,
-2.2990494,36,29483.746757,
-6.2990494,38,29489.0116,
-0.29904938,36,29490.739194,
-0.29904938,36,29492.565284,
-2.2990494,36,29494.41537,
3.7009506,33,29496.735947,
3.7009506,33,29498.373224,
3.7009506,33,29500.19517,
3.7009506,34,29502.047579,
1.7009506,35,29503.925041,
3.7009506,33,29505.709981,
3.7009506,33,29507.387198,
3.7009506,33,29509.202331,
3.7009506,34,29511.018167,
3.7009506,33,29512.609086,
3.7009506,34,29514.336475,
3.7009506,33,29515.915986,
1.7009506,34,29517.596438,
3.7009506,33,29519.429312,
3.7009506,33,29521.099714,
3.7009506,33,29526.276749,
3.7009506,33,29527.94875,
1.7009506,34,29529.660369,
1.7009506,34,29531.291083,
3.7009506,34,29533.022384,
3.7009506,33,29534.706077,
3.7009506,35,29536.599432,
1.7009506,35,29538.445151,
3.7009506,33,29540.01253,
3.7009506,33,29541.715557,
3.7009506,34,29543.437679,
3.7009506,33,29545.040442,
3.7009506,33,29546.65407,
3.7009506,33,29548.446126,
3.7009506,33,29550.054251,
3.7009506,33,29551.698197,
3.7009506,33,29553.372383,
3.7009506,34,29555.025545,
3.7009506,33,29556.577063,
3.7009506,33,29558.235843,
3.7009506,33,29563.20462,
3.7009506,33,29564.889047,
-0.29904938,35,29566.623523,
3.7009506,33,29568.411126,
3.7009506,33,29570.250857,
3.7009506,34,29571.859513,
3.7009506,33,29573.437565,
3.7009506,34,29575.094511,
3.7009506,33,29576.660961,
3.7009506,33,29578.221724,
3.7009506,33,29579.806283,
3.7009506,33,29581.663498,
3.7009506,33,29583.455748,
3.7009506,33,29585.148768,
3.7009506,33,29586.885724,
3.7009506,33,29588.721966,
1.7009506,34,29590.556797,
3.7009506,33,29592.242324,
3.7009506,34,29593.873378,
3.7009506,34,29595.475866,
3.7009506,34,29600.405919,
3.7009506,33,29602.070236,
3.7009506,34,29603.808114,
3.7009506,33,29605.488736,
3.7009506,33,29607.105265,
3.7009506,33,29608.70594,
3.7009506,33,29618.153589,
3.7009506,33,29620.198347,
3.7009506,33,29622.035107,
3.7009506,33,29623.954408,
3.7009506,33,29633.104,
3.7009506,33,29634.807662,
3.7009506,33,29636.587998,
3.7009506,33,29638.302109,
3.7009506,33,29639.932263,
3.7009506,33,29641.55345,
3.7009506,33,29643.140095,
3.7009506,33,29644.988377,
3.7009506,33,29646.791989,
3.7009506,33,29648.644464,
3.7009506,33,29650.499625,
3.7009506,33,29652.411986,
3.7009506,33,29654.197347,
3.7009506,33,29655.873001,
3.7009506,33,29657.451944,
3.7009506,33,29659.103156,
3.7009506,33,29660.772955,
3.7009506,33,29662.428654,
3.7009506,33,29664.073752,
3.7009506,33,29665.789667,
3.7009506,33,29670.930906,
3.7009506,33,29672.586752,
3.7009506,33,29674.280922,
3.7009506,33,29676.081792,
3.7009506,33,29677.809614,
3.7009506,33,29679.450806,
3.7009506,33,29681.190287,
3.7009506,33,29682.930562,
3.7009506,33,29684.614373,
3.7009506,33,29686.140038,
3.7009506,33,29687.777899,
3.7009506,33,29689.498824,
3.7009506,33,29691.214635,
3.7009506,33,29692.893892,
3.7009506,33,29694.648541,
3.7009506,33,29696.4539,
3.7009506,33,29698.412415,
3.7009506,33,29700.317933,
3.7009506,33,29702.206885,
3.7009506,33,29704.046377,
3.7009506,33,29708.910423,
3.7009506,33,29710.605172,
3.7009506,33,29712.343719,
3.7009506,33,29713.962918,
3.7009506,33,29715.715475,
3.7009506,33,29717.441281,
3.7009506,33,29719.161968,
3.7009506,33,29720.783211,
3.7009506,33,29722.407855,
3.7009506,33,29723.938672,
3.7009506,33,29726.00694,
3.7009506,33,29727.909963,
3.7009506,33,29729.652687,
3.7009506,33,29731.399364,
3.7009506,33,29733.136671,
3.7009506,33,29734.852182,
3.7009506,33,29736.433842,
3.7009506,33,29738.005832,
3.7009506,33,29739.621629,
3.7009506,33,29748.405169,
3.7009506,33,29755.378182,
3.7009506,33,29757.09958,
3.7009506,33,29758.816856,
3.7009506,33,29760.552182,
3.7009506,33,29762.25601,
3.7009506,33,29763.898318,
3.7009506,33,29765.493932,
3.7009506,33,29767.011875,
3.7009506,33,29768.731027,
3.7009506,33,29770.525603,
3.7009506,33,29772.237545,
3.7009506,33,29773.726544,
3.7009506,33,29775.288479,
3.7009506,33,29777.038977,
3.7009506,33,29778.742911,
3.7009506,33,29780.476128,
3.7009506,33,29782.112298,
3.7009506,33,29783.827413,
3.7009506,33,29785.63556,
3.7009506,33,29787.346523,
3.7009506,33,29792.504664,
3.7009506,33,29794.286672,
3.7009506,33,29796.073056,
3.7009506,33,29797.734008,
3.7009506,33,29799.444603,
3.7009506,33,29800.955769,
3.7009506,33,29802.585532,
3.7009506,33,29804.215527,
3.7009506,33,29805.892164,
3.7009506,33,29807.726847,
3.7009506,33,29809.41072,
3.7009506,33,29811.070328,
3.7009506,33,29812.894775,
3.7009506,33,29814.541522,
3.7009506,33,29816.207906,
3.7009506,33,29818.078767,
3.7009506,33,29819.826936,
3.7009506,33,29821.421808,
3.7009506,33,29823.220523,
3.7009506,33,29824.964293,
3.7009506,33,29830.168042,
3.7009506,33,29831.914852,
3.7009506,33,29833.597631,
3.7009506,33,29835.223682,
3.7009506,33,29836.958167,
3.7009506,33,29838.704465,
3.7009506,33,29840.408575,
3.7009506,33,29842.142843,
3.7009506,33,29843.861503,
3.7009506,33,29845.460686,
3.7009506,33,29847.252047,
3.7009506,33,29848.991176,
3.7009506,33,29850.583132,
